customer_id,signup_date,age,city,acquisition_channel,employment_type,monthly_income,active_lending_relationships,kyc_status,primary_product,total_transactions,total_transaction_amount,last_transaction_date,total_tickets,high_risk_tickets,days_since_last_transaction,churn,churn_probability,annual_revenue
CUST101342,,37.0,Kolkata,Referral,,34295.0,1,Verified,Bnpl,53,149443.86,2024-04-25,1,0,158.0,1,0.98,10200
CUST101343,,38.0,Chennai,Referral,Self-Employed,13193.0,7,Verified,Fixed Deposit,16,50859.6,2025-05-27,1,1,-239.0,0,0.02,10200
CUST101344,,37.0,Ahmedabad,Paid Social,Student,51948.0,1,Verified,Credit Card,17,54526.81,2024-02-25,2,0,218.0,1,0.98,10200
CUST101345,,19.0,Bengaluru,Referral,Self-Employed,44784.0,0,Verified,Salary Account,11,30203.4,2024-10-31,3,0,-31.0,0,0.27,10200
CUST101346,,25.0,Hyderabad,Organic,Gig Worker,68031.0,0,Incomplete,Credit Card,9,16994.16,,1,0,,1,0.97,10200
CUST101347,,32.0,Mumbai,Referral,,47790.0,5,Verified,Salary Account,34,208562.77,2024-10-25,0,0,-25.0,0,0.0,10200
CUST101348,,23.0,Chennai,In-App Promo,,50462.0,1,Pending,Personal Loan,1,11569.36,2025-07-14,4,2,-287.0,0,0.05,10200
CUST101349,,21.0,Bengaluru,Paid Social,,17759.0,2,Verified,Personal Loan,33,59081.21,2024-03-29,1,0,185.0,1,0.99,10200
CUST101350,,26.0,Mumbai,Referral,Gig Worker,63227.0,0,Verified,Bnpl,55,168886.4,2025-08-31,1,0,-335.0,0,0.02,10200
CUST101351,,30.0,Mumbai,Google Ads,Gig Worker,43655.0,3,Verified,Personal Loan,42,107984.07,2025-11-30,0,0,-426.0,0,0.0,10200
CUST101352,2025-10-16,25.0,Delhi,Paid Social,,12000.0,2,Incomplete,Savings Account,21,41615.58,2025-01-29,1,1,-121.0,0,0.0,10200
CUST101353,,40.0,Mumbai,Referral,Salaried,55700.0,4,Verified,Personal Loan,40,97671.16,2024-03-27,0,0,187.0,1,1.0,10200
CUST101354,,33.0,Delhi,Paid Social,,54443.0,1,Incomplete,Credit Card,43,125584.4,2025-10-26,0,0,-391.0,0,0.01,10200
CUST101355,,32.0,Mumbai,Google Ads,Self-Employed,14360.0,7,Verified,Salary Account,1,598.71,,1,1,,1,0.99,10200
CUST101356,,23.0,Mumbai,Organic,Self-Employed,87587.0,0,Incomplete,Savings Account,44,116273.94,2024-04-30,1,0,153.0,1,0.96,10200
CUST101357,,19.0,Mumbai,Google Ads,,42071.0,3,Verified,Bnpl,28,78880.21,2025-11-29,1,1,-425.0,0,0.0,10200
CUST101358,,39.0,Mumbai,Paid Social,,54863.0,0,Verified,Personal Loan,18,42865.13,2024-03-30,0,0,184.0,1,1.0,10200
CUST101359,,22.0,Mumbai,Referral,Salaried,35253.0,0,,Fixed Deposit,17,92017.54,2024-02-27,0,0,216.0,1,1.0,10200
CUST101360,,18.0,Kolkata,In-App Promo,Gig Worker,66788.0,1,Verified,Salary Account,52,134996.63,2025-08-28,1,0,-332.0,0,0.0,10200
CUST101361,,38.0,Chennai,Referral,Student,47465.0,4,Incomplete,Salary Account,15,28970.72,2025-02-23,1,1,-146.0,0,0.02,10200
CUST101362,2023-11-13,18.0,Mumbai,In-App Promo,Student,52848.0,0,Verified,Savings Account,41,410779.23,2025-10-31,2,1,-396.0,0,0.0,10200
CUST101363,2024-03-06,22.0,Pune,Referral,,28537.0,1,Verified,Credit Card,39,109953.53,2024-10-27,1,0,-27.0,0,0.0,10200
CUST101364,,34.0,Delhi,Referral,Student,41236.0,0,Pending,Credit Card,37,94998.53,2025-07-25,0,0,-298.0,0,0.0,10200
CUST101365,,23.0,Ahmedabad,Affiliate,Self-Employed,62990.0,0,Verified,Fixed Deposit,4,8043.05,,3,1,,1,0.98,10200
CUST101366,,32.0,Mumbai,Referral,Salaried,87581.0,0,Verified,Savings Account,40,85314.51,2025-09-29,4,0,-364.0,0,0.01,10200
CUST101367,,29.0,Pune,Referral,Salaried,60508.0,4,Verified,Savings Account,14,40029.86,2024-01-30,4,2,244.0,1,0.97,10200
CUST101368,,31.0,Kolkata,Paid Social,Salaried,46859.0,3,Verified,Fixed Deposit,20,32580.66,2024-01-28,3,3,246.0,1,0.96,10200
CUST101369,,25.0,Hyderabad,Referral,Self-Employed,32727.0,0,Verified,Fixed Deposit,50,265454.23,2025-02-24,1,0,-147.0,0,0.01,10200
CUST101370,,19.0,Kolkata,Paid Social,Self-Employed,14993.0,1,Verified,Savings Account,38,251442.63,2024-01-31,0,0,243.0,1,0.94,10200
CUST101371,2022-09-11,34.0,Pune,Google Ads,Student,33298.0,0,Verified,Fixed Deposit,27,82445.21,2025-10-27,1,0,-392.0,0,0.02,10200
CUST101372,,31.0,Mumbai,Organic,Gig Worker,12000.0,3,Verified,Bnpl,13,22477.05,2024-05-30,1,0,123.0,1,0.95,10200
CUST101373,,37.0,Pune,In-App Promo,Self-Employed,87513.0,0,Verified,Personal Loan,38,87058.07,2025-01-27,2,0,-119.0,0,0.0,10200
CUST101374,2024-07-02,24.0,Delhi,Paid Social,Salaried,54863.0,1,Verified,Fixed Deposit,31,819911.54,2024-05-31,0,0,122.0,1,0.97,10200
CUST101375,2025-10-20,26.0,Delhi,Paid Social,,52634.0,0,Verified,Bnpl,58,152280.6,2025-05-30,1,0,-242.0,0,0.0,10200
CUST101376,,27.0,Delhi,Paid Social,Gig Worker,51906.0,0,Verified,Bnpl,51,132495.63,2025-10-29,1,0,-394.0,0,0.0,10200
CUST101377,,35.0,Hyderabad,In-App Promo,Gig Worker,51646.0,0,Pending,Credit Card,11,36980.3,2024-04-29,0,0,154.0,1,0.99,10200
CUST101378,,27.0,Hyderabad,Referral,Salaried,61732.0,7,Pending,Fixed Deposit,16,50386.71,2024-06-25,4,2,97.0,1,0.93,10200
CUST101379,,41.0,Mumbai,Google Ads,,40862.0,1,Incomplete,Savings Account,14,39827.75,2024-12-26,2,1,-87.0,0,0.34,10200
CUST101380,,21.0,Mumbai,Organic,Gig Worker,67189.0,0,Verified,Bnpl,38,81317.13,2025-02-25,3,0,-148.0,0,0.0,10200
CUST101381,,33.0,Hyderabad,Paid Social,Gig Worker,76545.0,3,Incomplete,Fixed Deposit,55,157213.94,2024-04-29,1,1,154.0,1,0.99,10200
CUST101382,,29.0,Pune,In-App Promo,Gig Worker,41792.0,1,Verified,Bnpl,58,153844.82,2025-11-30,0,0,-426.0,0,0.0,10200
CUST101383,,19.0,Mumbai,Affiliate,Self-Employed,88004.0,0,Verified,Bnpl,3,7077.03,,0,0,,1,0.95,10200
CUST101384,,40.0,Pune,In-App Promo,Self-Employed,54863.0,1,Verified,Credit Card,6,10300.59,,1,1,,1,0.95,10200
CUST101385,,28.0,Delhi,Organic,Gig Worker,46570.0,0,Pending,Personal Loan,51,112813.42,2025-10-31,1,0,-396.0,0,0.0,10200
CUST101386,2024-08-20,38.0,Pune,Organic,,20706.0,2,Verified,Bnpl,19,38173.23,2024-05-27,1,1,126.0,1,0.98,10200
CUST101387,2023-06-29,23.0,Mumbai,Referral,,90123.0,3,Verified,Fixed Deposit,29,84904.01,2024-06-26,0,0,96.0,1,0.97,10200
CUST101388,2025-07-20,29.0,Pune,Affiliate,Self-Employed,19171.0,3,Verified,Salary Account,23,52918.24,2025-05-30,1,0,-242.0,0,0.0,10200
CUST101389,,28.0,Ahmedabad,Paid Social,Self-Employed,75027.0,2,Pending,Personal Loan,1,6156.78,,3,1,,1,0.92,10200
CUST101390,,28.0,Kolkata,Organic,,51217.0,2,Verified,Salary Account,24,37958.15,2025-09-28,1,0,-363.0,0,0.0,10200
CUST101391,2022-02-21,26.0,Pune,Referral,Salaried,20413.0,0,Verified,Personal Loan,30,71948.74,2024-01-31,1,1,243.0,1,0.96,10200
CUST101392,,27.0,Delhi,Paid Social,Gig Worker,35266.0,0,Verified,Credit Card,17,37011.61,2025-03-30,2,1,-181.0,0,0.02,10200
CUST101393,,22.0,Bengaluru,Paid Social,Gig Worker,53863.0,1,Verified,Salary Account,51,142278.77,2024-06-27,1,0,95.0,1,0.99,10200
CUST101394,2024-02-08,33.0,Mumbai,Paid Social,Student,96340.0,4,Verified,Fixed Deposit,4,7354.12,,1,1,,1,1.0,10200
CUST101395,2023-10-26,43.0,Hyderabad,In-App Promo,Self-Employed,54863.0,0,Verified,Personal Loan,9,32910.81,2025-05-28,2,1,-240.0,0,0.02,10200
CUST101396,,22.0,Chennai,Google Ads,Salaried,18076.0,3,Incomplete,Savings Account,11,28518.73,2024-02-27,0,0,216.0,1,0.98,10200
CUST101397,2024-03-31,34.0,Delhi,Paid Social,Student,51601.0,3,Verified,Credit Card,13,34422.12,2024-01-26,4,1,248.0,1,0.87,10200
CUST101398,,38.0,Pune,Referral,Self-Employed,61075.0,0,Verified,Salary Account,11,56524.56,,1,0,,1,0.88,10200
CUST101399,,29.0,Pune,Organic,Salaried,54863.0,0,Verified,Fixed Deposit,16,43871.13,2025-01-31,1,0,-123.0,0,0.0,10200
CUST101400,2024-03-21,33.0,Mumbai,Organic,Self-Employed,59388.0,1,Verified,Fixed Deposit,36,93224.15,2025-10-27,1,1,-392.0,0,0.01,10200
CUST101401,,33.0,Mumbai,Paid Social,Gig Worker,52456.0,1,Verified,Bnpl,37,88297.11,2025-04-25,0,0,-207.0,0,0.0,10200
CUST101402,,18.0,Delhi,Referral,Salaried,50946.0,4,Verified,Salary Account,16,54577.5,,3,1,,1,0.85,10200
CUST101403,,43.0,Bengaluru,Affiliate,,64950.0,3,Verified,Bnpl,19,30652.06,2024-11-26,3,2,-57.0,0,0.06,10200
CUST101404,,24.0,Mumbai,Referral,Student,12000.0,3,Verified,Fixed Deposit,12,32855.340000000004,2024-03-23,1,0,191.0,1,0.97,10200
CUST101405,,40.0,Hyderabad,Referral,Salaried,41117.0,5,Verified,Bnpl,48,104722.61,2025-07-30,0,0,-303.0,0,0.0,10200
CUST101406,2023-03-21,42.0,Chennai,In-App Promo,Salaried,72763.0,3,Verified,Personal Loan,2,3587.01,,1,0,,1,0.94,10200
CUST101407,,28.0,Delhi,Google Ads,Self-Employed,82342.0,0,Verified,Credit Card,59,163543.68,2024-04-30,0,0,153.0,1,0.95,10200
CUST101408,2022-03-05,44.0,Mumbai,Affiliate,Self-Employed,31436.0,1,Verified,Savings Account,37,102383.98,2024-05-29,0,0,124.0,1,0.99,10200
CUST101409,,25.0,Bengaluru,Referral,Gig Worker,87290.0,2,Verified,Savings Account,26,103130.7,2025-11-27,0,0,-423.0,0,0.0,10200
CUST101410,,35.0,Mumbai,In-App Promo,Student,36580.0,1,Verified,Savings Account,50,1286854.33,2024-06-29,1,0,93.0,1,0.99,10200
CUST101411,,25.0,Mumbai,Organic,Salaried,31733.0,3,Incomplete,Savings Account,41,102204.23,2024-03-29,0,0,185.0,1,0.93,10200
CUST101412,2023-03-18,19.0,Bengaluru,Affiliate,Salaried,52703.0,6,Verified,Salary Account,18,45724.06,2024-07-29,2,2,63.0,0,0.06,10200
CUST101413,2025-03-27,23.0,Mumbai,Referral,Gig Worker,12000.0,4,Verified,Savings Account,9,32599.31,2025-07-22,4,1,-295.0,0,0.05,10200
CUST101414,,45.0,Pune,Affiliate,Gig Worker,60605.0,0,Verified,Salary Account,24,56597.61,2025-11-30,1,0,-426.0,0,0.01,10200
CUST101415,,22.0,Kolkata,Referral,Gig Worker,51336.0,0,Verified,Fixed Deposit,23,51656.19,2024-02-27,1,1,216.0,1,0.97,10200
CUST101416,,38.0,Chennai,In-App Promo,Gig Worker,66562.0,2,Verified,Fixed Deposit,34,90601.18,2025-01-28,1,0,-120.0,0,0.0,10200
CUST101417,,34.0,Hyderabad,In-App Promo,Self-Employed,36984.0,2,Verified,Personal Loan,43,97427.01,2024-01-27,1,0,247.0,1,0.99,10200
CUST101418,,38.0,Hyderabad,In-App Promo,Salaried,74021.0,6,Verified,Personal Loan,17,30989.2,2025-09-28,3,2,-363.0,0,0.0,10200
CUST101419,,18.0,Mumbai,Google Ads,Student,76606.0,2,Verified,Bnpl,8,23406.56,,2,1,,1,0.96,10200
CUST101420,2025-01-19,28.0,Pune,Google Ads,Gig Worker,35685.0,3,Verified,Bnpl,9,37556.8,2024-06-30,1,0,92.0,1,0.8,10200
CUST101421,,18.0,Bengaluru,Referral,,92638.0,1,Verified,Salary Account,21,48297.27,2025-07-29,1,0,-302.0,0,0.02,10200
CUST101422,2024-04-15,27.0,Ahmedabad,In-App Promo,Gig Worker,77836.0,4,Verified,Personal Loan,15,29774.22,2024-06-26,1,0,96.0,1,0.97,10200
CUST101423,,31.0,Mumbai,Paid Social,Self-Employed,51392.0,3,Verified,Savings Account,42,95893.29,2025-06-29,2,0,-272.0,0,0.0,10200
CUST101424,2022-02-18,28.0,Hyderabad,Organic,Student,54863.0,0,Pending,Salary Account,40,106008.5,2025-09-26,0,0,-361.0,0,0.0,10200
CUST101425,,30.0,Mumbai,Organic,Salaried,100952.0,2,Verified,Personal Loan,32,82051.9,2024-08-26,2,1,35.0,0,0.0,10200
CUST101426,2025-07-24,26.0,Delhi,Affiliate,Gig Worker,39715.0,0,Verified,Credit Card,6,15239.19,2024-03-30,1,0,184.0,1,0.91,10200
CUST101427,2025-01-08,36.0,Delhi,Paid Social,Student,12000.0,4,Verified,Credit Card,52,121041.75,2024-08-31,1,1,30.0,0,0.01,10200
CUST101428,,25.0,Mumbai,In-App Promo,Gig Worker,102261.0,5,,Savings Account,6,12997.25,,4,1,,1,0.93,10200
CUST101429,,33.0,Pune,Organic,Salaried,59246.0,1,Verified,Credit Card,14,52383.93,2024-12-31,1,1,-92.0,0,0.03,10200
CUST101430,,26.0,Kolkata,Organic,Gig Worker,64077.0,1,Verified,Fixed Deposit,26,78622.99,2024-09-30,1,1,0.0,0,0.0,10200
CUST101431,2023-06-03,50.0,Bengaluru,Paid Social,,86315.0,2,Verified,Savings Account,4,16344.82,2025-08-26,0,0,-330.0,0,0.05,10200
CUST101432,,27.0,Chennai,Google Ads,Student,27443.0,2,Pending,Bnpl,43,591151.65,2025-11-30,1,0,-426.0,0,0.0,10200
CUST101433,,31.0,Pune,Paid Social,Gig Worker,58101.0,2,Verified,Fixed Deposit,15,51405.24,2025-03-31,2,1,-182.0,0,0.01,10200
CUST101434,2024-06-29,35.0,Mumbai,Affiliate,Self-Employed,28758.0,2,Verified,Salary Account,47,109671.73,2025-07-31,2,0,-304.0,0,0.01,10200
CUST101435,2024-05-30,29.0,Pune,Google Ads,,117541.0,1,Verified,Fixed Deposit,9,562021.32,2024-05-25,0,0,128.0,1,0.99,10200
CUST101436,2022-05-14,32.0,Hyderabad,Paid Social,Gig Worker,12000.0,0,Verified,Savings Account,16,28950.52,2025-01-31,3,3,-123.0,0,0.07,10200
CUST101437,2022-09-05,26.0,Chennai,In-App Promo,Gig Worker,67671.0,0,Verified,Salary Account,48,113489.51,2025-09-24,0,0,-359.0,0,0.0,10200
CUST101438,2024-09-05,46.0,Mumbai,Google Ads,Self-Employed,35634.0,1,Verified,Personal Loan,45,335924.22,2025-03-28,1,1,-179.0,0,0.01,10200
CUST101439,,34.0,Kolkata,Google Ads,Gig Worker,12446.0,1,Verified,Salary Account,30,75320.94,2024-03-30,2,1,184.0,1,0.99,10200
CUST101440,,18.0,Delhi,Referral,Salaried,55711.0,3,Verified,Bnpl,1,3044.67,,1,0,,1,0.98,10200
CUST101441,,30.0,Mumbai,Affiliate,Student,41347.0,1,Incomplete,Salary Account,20,54950.65,2025-05-22,0,0,-234.0,0,0.01,10200
CUST101442,,44.0,Mumbai,Paid Social,Gig Worker,64016.0,1,Verified,Savings Account,1,3185.23,,1,0,,1,0.98,10200
CUST101443,,50.0,Chennai,Paid Social,,64427.0,0,,Salary Account,38,109496.93,2025-09-29,0,0,-364.0,0,0.0,10200
CUST101444,,18.0,Bengaluru,Organic,Gig Worker,39252.0,0,Verified,Credit Card,25,48001.82,2025-04-30,0,0,-212.0,0,0.04,10200
CUST101445,,25.0,Chennai,Referral,,39752.0,1,Pending,Salary Account,4,14048.12,,1,0,,1,0.98,10200
CUST101446,,23.0,Pune,Google Ads,,54863.0,0,Verified,Bnpl,40,221823.81,2025-07-31,0,0,-304.0,0,0.0,10200
CUST101447,,40.0,Mumbai,Google Ads,Salaried,49685.0,0,Verified,Personal Loan,32,85958.65,2024-12-29,2,0,-90.0,0,0.08,10200
CUST101448,,26.0,Hyderabad,Paid Social,,52797.0,1,Verified,Fixed Deposit,56,140528.13,2024-01-28,1,0,246.0,1,1.0,10200
CUST101449,,44.0,Delhi,Paid Social,,101097.0,1,Verified,Personal Loan,7,19592.04,,1,1,,1,0.96,10200
CUST101450,,25.0,Delhi,In-App Promo,Self-Employed,47044.0,1,Verified,Personal Loan,21,51098.87,2024-04-29,1,0,154.0,1,0.98,10200
CUST101451,,32.0,Mumbai,Referral,Self-Employed,46834.0,6,Verified,Fixed Deposit,1,807.42,2024-04-11,2,2,172.0,1,0.79,10200
CUST101452,,43.0,Pune,In-App Promo,Gig Worker,75053.0,0,Verified,Fixed Deposit,43,379024.44,2025-04-28,0,0,-210.0,0,0.02,10200
CUST101453,,25.0,Mumbai,In-App Promo,Gig Worker,108712.0,1,Verified,Bnpl,46,110954.48,2025-07-23,0,0,-296.0,0,0.0,10200
CUST101454,,24.0,Bengaluru,Paid Social,Salaried,78917.0,1,,Savings Account,17,74424.56999999999,2025-06-28,1,1,-271.0,0,0.01,10200
CUST101455,2023-06-29,37.0,Chennai,Paid Social,,54239.0,2,Verified,Salary Account,36,94527.32,2024-11-27,2,2,-58.0,0,0.03,10200
CUST101456,,18.0,Kolkata,Paid Social,Salaried,62491.0,1,Verified,Salary Account,24,53870.310000000005,2025-02-27,1,1,-150.0,0,0.02,10200
CUST101457,,32.0,Mumbai,Referral,Student,83618.0,1,Verified,Savings Account,31,45997.65,2024-01-28,1,0,246.0,1,0.97,10200
CUST101458,,30.0,Mumbai,Referral,Salaried,64832.0,2,Verified,Credit Card,27,42873.36,2024-05-25,0,0,128.0,1,0.99,10200
CUST101459,,32.0,Ahmedabad,Affiliate,Student,41497.0,5,Pending,Bnpl,28,454707.37,2024-10-31,0,0,-31.0,0,0.07,10200
CUST101460,,22.0,Pune,Referral,,54863.0,2,Verified,Fixed Deposit,33,74881.32,2024-11-30,1,0,-61.0,0,0.03,10200
CUST101461,,26.0,Pune,Paid Social,Gig Worker,90664.0,4,Verified,Salary Account,12,35649.21,2025-04-23,3,3,-205.0,0,0.07,10200
CUST101462,2022-07-25,36.0,Hyderabad,Affiliate,,61981.0,2,Pending,Salary Account,13,33090.46,2024-12-29,0,0,-90.0,0,0.28,10200
CUST101463,,27.0,Mumbai,Paid Social,Gig Worker,54863.0,0,Pending,Personal Loan,2,1144.51,,4,3,,1,0.99,10200
CUST101464,,32.0,Delhi,In-App Promo,Salaried,62431.0,2,Verified,Bnpl,17,61689.8,,2,1,,1,0.79,10200
CUST101465,,23.0,Mumbai,Referral,Gig Worker,40601.0,3,Verified,Salary Account,1,527.1,,2,1,,1,0.98,10200
CUST101466,,18.0,Mumbai,Referral,,51377.0,2,Verified,Savings Account,7,9677.98,2025-08-27,5,3,-331.0,0,0.01,10200
CUST101467,,30.0,Hyderabad,Paid Social,Gig Worker,48853.0,1,Incomplete,Personal Loan,8,11644.25,,4,3,,1,0.97,10200
CUST101468,2023-02-05,27.0,Mumbai,Paid Social,Self-Employed,47359.0,0,Verified,Bnpl,50,156781.65,2024-01-31,0,0,243.0,1,0.97,10200
CUST101469,2025-11-25,27.0,Pune,Referral,Salaried,91784.0,2,Verified,Bnpl,42,439906.18,2025-05-31,2,0,-243.0,0,0.02,10200
CUST101470,,41.0,Chennai,Affiliate,Self-Employed,49392.0,4,Verified,Salary Account,42,96705.9,2025-04-25,2,1,-207.0,0,0.0,10200
CUST101471,,31.0,Pune,Paid Social,Salaried,33519.0,4,Verified,Fixed Deposit,40,1167213.72,2025-01-30,1,0,-122.0,0,0.03,10200
CUST101472,2022-06-07,40.0,Pune,Google Ads,Salaried,45315.0,0,Pending,Fixed Deposit,21,29662.91,2024-06-25,1,1,97.0,1,0.98,10200
CUST101473,,32.0,Ahmedabad,Google Ads,Salaried,65434.0,1,Verified,Salary Account,21,241380.55,2025-04-30,0,0,-212.0,0,0.01,10200
CUST101474,,30.0,Mumbai,In-App Promo,Student,60538.0,1,Verified,Bnpl,31,46118.5,2025-07-31,1,0,-304.0,0,0.0,10200
CUST101475,,39.0,Mumbai,Paid Social,Self-Employed,74256.0,5,Verified,Personal Loan,2,3977.29,,2,1,,1,0.99,10200
CUST101476,2022-10-06,35.0,Mumbai,Organic,,40252.0,3,Verified,Credit Card,36,140103.06,,1,0,,1,0.77,10200
CUST101477,,29.0,Mumbai,Paid Social,Gig Worker,39378.0,0,Verified,Credit Card,58,171825.89,2025-05-30,0,0,-242.0,0,0.01,10200
CUST101478,2022-09-16,41.0,Bengaluru,Referral,,77154.0,6,Incomplete,Credit Card,1,3294.71,2024-10-24,6,5,-24.0,0,0.16,10200
CUST101479,,40.0,Bengaluru,In-App Promo,Salaried,42671.0,1,Verified,Personal Loan,30,66302.32,2025-09-26,0,0,-361.0,0,0.01,10200
CUST101480,,29.0,Hyderabad,Organic,Self-Employed,60796.0,5,Verified,Salary Account,11,48463.75,,0,0,,1,0.9,10200
CUST101481,,25.0,Pune,Referral,Gig Worker,27640.0,3,Verified,Personal Loan,27,72979.23,2024-11-30,1,0,-61.0,0,0.01,10200
CUST101482,,43.0,Mumbai,Organic,Salaried,16738.0,1,Verified,Credit Card,34,97762.24,2025-07-28,1,1,-301.0,0,0.01,10200
CUST101483,,24.0,Ahmedabad,In-App Promo,,73748.0,0,Verified,Credit Card,28,54418.32,2024-06-28,0,0,94.0,1,0.95,10200
CUST101484,,29.0,Mumbai,Google Ads,Salaried,12000.0,0,Verified,Savings Account,11,53697.2,2024-03-30,1,1,184.0,1,0.98,10200
CUST101485,,21.0,Chennai,Referral,Gig Worker,12960.0,0,Verified,Personal Loan,44,94687.93,2024-10-28,2,1,-28.0,0,0.03,10200
CUST101486,2025-03-05,38.0,Chennai,Paid Social,Gig Worker,60190.0,0,Verified,Bnpl,3,14256.85,2025-09-21,0,0,-356.0,0,0.03,10200
CUST101487,,44.0,Delhi,Referral,Gig Worker,80000.0,1,Verified,Salary Account,11,45157.07,2024-11-24,5,1,-55.0,0,0.27,10200
CUST101488,,25.0,Mumbai,Referral,Student,96405.0,1,Verified,Credit Card,40,112273.55,2025-08-31,0,0,-335.0,0,0.0,10200
CUST101489,2022-12-01,28.0,Ahmedabad,Referral,,54863.0,1,Verified,Savings Account,34,72205.49,2024-09-27,0,0,3.0,0,0.04,10200
CUST101490,2024-10-07,30.0,Pune,Paid Social,Gig Worker,63448.0,1,Incomplete,Fixed Deposit,17,44790.01,2025-11-30,3,0,-426.0,0,0.02,10200
CUST101491,,33.0,Kolkata,In-App Promo,Student,67085.0,2,Pending,Bnpl,27,73423.52,2025-07-31,2,1,-304.0,0,0.0,10200
CUST101492,2023-04-09,34.0,Mumbai,Google Ads,,62791.0,1,Verified,Salary Account,14,30927.24,2024-06-27,1,1,95.0,1,0.87,10200
CUST101493,,18.0,Ahmedabad,In-App Promo,Student,42126.0,6,Verified,Bnpl,8,16825.89,2025-08-27,1,1,-331.0,0,0.02,10200
CUST101494,,26.0,Pune,Organic,Self-Employed,61088.0,4,Verified,Savings Account,50,139466.33,2025-03-31,0,0,-182.0,0,0.01,10200
CUST101495,2024-09-12,24.0,Kolkata,Referral,Student,54136.0,1,Verified,Bnpl,52,165261.76,2024-08-28,1,1,33.0,0,0.0,10200
CUST101496,,38.0,Hyderabad,Referral,Gig Worker,54863.0,0,Verified,Personal Loan,50,140434.2,2025-05-29,1,0,-241.0,0,0.01,10200
CUST101497,,32.0,Kolkata,Referral,Self-Employed,86562.0,0,Verified,Bnpl,26,31709.68,2025-11-28,2,0,-424.0,0,0.03,10200
CUST101498,,31.0,Mumbai,Referral,Salaried,54863.0,0,Verified,Bnpl,16,53339.5,2025-03-31,0,0,-182.0,0,0.05,10200
CUST101499,,40.0,Mumbai,Google Ads,Salaried,52550.0,1,Verified,Personal Loan,29,910572.27,2025-05-28,0,0,-240.0,0,0.05,10200
CUST101500,2022-06-18,28.0,Mumbai,Referral,Student,48840.0,0,Verified,Bnpl,24,53744.74,2024-07-31,0,0,61.0,0,0.05,10200
CUST101501,,29.0,Hyderabad,Google Ads,Gig Worker,92706.0,0,Verified,Bnpl,1,1229.0,2025-05-03,3,2,-215.0,0,0.09,10200
CUST101502,,27.0,Mumbai,Affiliate,,30843.0,5,Verified,Savings Account,9,32086.27,2025-11-27,4,2,-423.0,0,0.0,10200
CUST101503,,20.0,Delhi,Paid Social,,53470.0,4,Verified,Credit Card,2,7361.379999999999,2024-12-25,3,1,-86.0,0,0.14,10200
CUST101504,2025-04-18,45.0,Chennai,Organic,Self-Employed,46428.0,7,Verified,Savings Account,11,34191.31,,3,1,,1,0.9,10200
CUST101505,,23.0,Mumbai,Google Ads,Salaried,79557.0,0,Verified,Salary Account,35,74468.93000000001,2025-05-29,2,1,-241.0,0,0.0,10200
CUST101506,,27.0,Pune,Affiliate,Self-Employed,63986.0,1,Incomplete,Credit Card,23,50732.23,2024-10-30,0,0,-30.0,0,0.04,10200
CUST101507,,20.0,Hyderabad,Affiliate,Self-Employed,103359.0,0,Pending,Fixed Deposit,29,72409.1,2024-08-30,0,0,31.0,0,0.04,10200
CUST101508,,34.0,Mumbai,Referral,Student,61588.0,1,Incomplete,Salary Account,55,108191.82,2024-03-31,0,0,183.0,1,0.97,10200
CUST101509,,18.0,Chennai,Paid Social,Student,120942.0,1,Verified,Bnpl,48,133447.76,2024-05-27,1,0,126.0,1,0.89,10200
CUST101510,2023-11-22,39.0,Mumbai,Referral,Salaried,15858.0,5,Verified,Personal Loan,9,15607.6,2024-10-28,1,0,-28.0,0,0.12,10200
CUST101511,,31.0,Pune,Organic,Self-Employed,69026.0,1,Verified,Bnpl,44,107159.72,2025-05-28,2,0,-240.0,0,0.01,10200
CUST101512,2024-07-23,32.0,Hyderabad,Organic,Salaried,27744.0,0,Verified,Bnpl,23,42962.55,2025-08-28,1,0,-332.0,0,0.0,10200
CUST101513,,25.0,Kolkata,Referral,Salaried,15710.0,7,Verified,Bnpl,29,65729.09,2024-12-31,0,0,-92.0,0,0.11,10200
CUST101514,,31.0,Chennai,Organic,Student,54863.0,0,Verified,Salary Account,35,62826.39,2024-02-27,0,0,216.0,1,0.99,10200
CUST101515,2022-04-08,29.0,Mumbai,Organic,Self-Employed,25671.0,1,Incomplete,Credit Card,24,68162.85,2024-11-30,3,0,-61.0,0,0.06,10200
CUST101516,2025-05-14,24.0,Mumbai,Referral,,26848.0,0,Pending,Personal Loan,11,36552.89,2025-02-23,1,1,-146.0,0,0.0,10200
CUST101517,,29.0,Ahmedabad,Organic,,65751.0,2,Verified,Salary Account,11,46653.39,2024-01-31,2,0,243.0,1,0.96,10200
CUST101518,,31.0,Mumbai,Organic,Gig Worker,68958.0,0,Verified,Savings Account,32,69978.84,2024-08-29,0,0,32.0,0,0.0,10200
CUST101519,,28.0,Mumbai,Google Ads,Student,13936.0,2,Verified,Salary Account,24,54056.97,2025-08-28,1,1,-332.0,0,0.01,10200
CUST101520,2022-09-06,33.0,Ahmedabad,Affiliate,,12000.0,1,Verified,Salary Account,8,20177.22,2025-06-29,3,2,-272.0,0,0.02,10200
CUST101521,2024-08-10,21.0,Mumbai,Affiliate,Salaried,46615.0,6,Verified,Bnpl,9,33194.11,2024-10-21,0,0,-21.0,0,0.1,10200
CUST101522,,30.0,Mumbai,Affiliate,Student,84462.0,2,Pending,Salary Account,24,58322.38,2024-10-30,3,3,-30.0,0,0.08,10200
