customer_id_clean,will_churn,churn_probability_latent
CUST105536,0,0.27
CUST105537,0,0.2
CUST105538,0,0.2
CUST105539,0,0.3
CUST105540,0,0.22
CUST105541,1,0.2
CUST105542,1,0.37
CUST105543,0,0.35000000000000003
CUST105544,1,0.3
CUST105545,0,0.2
CUST105546,1,0.6499999999999999
CUST105547,0,0.2
CUST105548,0,0.5
CUST105549,1,0.3
CUST105550,0,0.27
CUST105551,0,0.2
CUST105552,1,0.39
CUST105553,1,0.6
CUST105554,0,0.35000000000000003
CUST105555,0,0.12
CUST105556,1,0.45
CUST105557,1,0.2
CUST105558,1,0.24
CUST105559,0,0.3
CUST105560,0,0.12
CUST105561,0,0.3
CUST105562,0,0.6
CUST105563,0,0.35000000000000003
CUST105564,0,0.22
CUST105565,1,0.3
CUST105566,0,0.12
CUST105567,0,0.6499999999999999
CUST105568,0,0.37
CUST105569,0,0.3
CUST105570,0,0.22
CUST105571,0,0.12
CUST105572,1,0.35000000000000003
CUST105573,0,0.12
CUST105574,0,0.32
CUST105575,0,0.12
CUST105576,0,0.12
CUST105577,0,0.32
CUST105578,0,0.35000000000000003
CUST105579,0,0.2
CUST105580,0,0.22
CUST105581,0,0.2
CUST105582,0,0.2
CUST105583,1,0.35000000000000003
CUST105584,0,0.2
CUST105585,0,0.33999999999999997
CUST105586,0,0.37
CUST105587,0,0.2
CUST105588,0,0.2
CUST105589,1,0.35000000000000003
CUST105590,0,0.22
CUST105591,0,0.2
CUST105592,0,0.24
CUST105593,1,0.2
CUST105594,0,0.3
CUST105595,1,0.2
CUST105596,0,0.22
CUST105597,0,0.12
CUST105598,0,0.3
CUST105599,0,0.42
CUST105600,0,0.12
CUST105601,1,0.12
CUST105602,0,0.12
CUST105603,0,0.5
CUST105604,1,0.2
CUST105605,0,0.12
CUST105606,0,0.35000000000000003
CUST105607,1,0.2
CUST105608,0,0.2
CUST105609,0,0.39
CUST105610,1,0.3
CUST105611,0,0.3
CUST105612,0,0.32
CUST105613,0,0.33999999999999997
CUST105614,1,0.37
CUST105615,0,0.42
CUST105616,0,0.24
CUST105617,0,0.3
CUST105618,0,0.2
CUST105619,0,0.24
CUST105620,0,0.22
CUST105621,0,0.42
CUST105622,0,0.12
CUST105623,0,0.2
CUST105624,1,0.2
CUST105625,1,0.45
CUST105626,0,0.22
CUST105627,0,0.45
CUST105628,0,0.2
CUST105629,1,0.32
CUST105630,1,0.2
CUST105631,1,0.2
CUST105632,0,0.39
CUST105633,0,0.12
CUST105634,1,0.32
CUST105635,0,0.12
CUST105636,0,0.2
CUST105637,0,0.3
CUST105638,0,0.35000000000000003
CUST105639,0,0.3
CUST105640,0,0.2
CUST105641,0,0.35000000000000003
CUST105642,0,0.2
CUST105643,1,0.35000000000000003
CUST105644,1,0.2
CUST105645,0,0.22
CUST105646,1,0.35000000000000003
CUST105647,0,0.2
CUST105648,0,0.22
CUST105649,0,0.2
CUST105650,1,0.3
CUST105651,0,0.3
CUST105652,0,0.3
CUST105653,0,0.12
CUST105654,0,0.3
CUST105655,0,0.2
CUST105656,0,0.39
CUST105657,0,0.3
CUST105658,0,0.52
CUST105659,0,0.33999999999999997
CUST105660,0,0.27
CUST105661,0,0.35000000000000003
CUST105662,0,0.12
CUST105663,0,0.39
CUST105664,0,0.12
CUST105665,1,0.24
CUST105666,0,0.24
CUST105667,0,0.6
CUST105668,0,0.22
CUST105669,0,0.3
CUST105670,0,0.3
CUST105671,1,0.47000000000000003
CUST105672,0,0.42
CUST105673,1,0.22
CUST105674,1,0.32
CUST105675,0,0.35000000000000003
CUST105676,0,0.32
CUST105677,1,0.35000000000000003
CUST105678,0,0.2
CUST105679,0,0.27
CUST105680,1,0.49
CUST105681,0,0.32
CUST105682,0,0.12
CUST105683,1,0.3
CUST105684,0,0.32
CUST105685,0,0.45
CUST105686,1,0.45
CUST105687,1,0.57
CUST105688,0,0.32
CUST105689,0,0.6499999999999999
CUST105690,1,0.3
CUST105691,1,0.42
CUST105692,1,0.3
CUST105693,0,0.3
CUST105694,0,0.12
CUST105695,1,0.47000000000000003
CUST105696,0,0.2
CUST105697,1,0.32
CUST105698,1,0.27
CUST105699,0,0.12
CUST105700,0,0.12
CUST105701,0,0.3
CUST105702,1,0.2
CUST105703,0,0.12
CUST105704,1,0.45
CUST105705,0,0.3
CUST105706,1,0.2
CUST105707,1,0.32
CUST105708,0,0.2
CUST105709,0,0.35000000000000003
CUST105710,0,0.32
CUST105711,0,0.6499999999999999
CUST105712,0,0.32
CUST105713,0,0.12
CUST105714,0,0.12
CUST105715,1,0.22
CUST105716,1,0.2
CUST105717,0,0.6699999999999999
CUST105718,0,0.5
CUST105719,1,0.2
CUST105720,1,0.33999999999999997
CUST105721,0,0.12
CUST105722,0,0.2
CUST105723,0,0.22
CUST105724,1,0.22
CUST105725,0,0.2
CUST105726,0,0.37
CUST105727,0,0.35000000000000003
CUST105728,1,0.33999999999999997
CUST105729,1,0.2
CUST105730,1,0.47000000000000003
CUST105731,0,0.22
CUST105732,0,0.2
CUST105733,0,0.3
CUST105734,0,0.2
CUST105735,0,0.27
CUST105736,0,0.12
CUST105737,0,0.42
CUST105738,0,0.35000000000000003
CUST105739,0,0.12
CUST105740,0,0.2
CUST105741,0,0.12
CUST105742,1,0.47000000000000003
CUST105743,0,0.35000000000000003
CUST105744,1,0.37
CUST105745,0,0.2
CUST105746,1,0.35000000000000003
CUST105747,0,0.24
CUST105748,0,0.12
CUST105749,0,0.35000000000000003
CUST105750,0,0.12
CUST105751,0,0.12
CUST105752,0,0.24
CUST105753,1,0.42
CUST105754,0,0.6
CUST105755,1,0.6499999999999999
CUST105756,0,0.22
CUST105757,0,0.27
CUST105758,1,0.2
CUST105759,0,0.35000000000000003
CUST105760,0,0.2
CUST105761,0,0.22
CUST105762,0,0.42
CUST105763,0,0.24
CUST105764,1,0.32
CUST105765,0,0.35000000000000003
CUST105766,0,0.27
CUST105767,0,0.2
CUST105768,1,0.42
CUST105769,0,0.24
CUST105770,0,0.3
CUST105771,0,0.39
CUST105772,0,0.12
CUST105773,1,0.32
CUST105774,1,0.2
CUST105775,0,0.22
CUST105776,0,0.2
CUST105777,0,0.12
CUST105778,0,0.2
CUST105779,0,0.12
CUST105780,0,0.2
CUST105781,0,0.12
CUST105782,1,0.2
CUST105783,0,0.3
CUST105784,0,0.5
CUST105785,0,0.2
CUST105786,0,0.12
CUST105787,0,0.2
CUST105788,0,0.42
CUST105789,0,0.3
CUST105790,0,0.27
CUST105791,0,0.3
CUST105792,1,0.7499999999999999
CUST105793,1,0.2
CUST105794,1,0.42
CUST105795,0,0.2
CUST105796,0,0.22
CUST105797,1,0.32
CUST105798,0,0.27
CUST105799,0,0.12
CUST105800,0,0.35000000000000003
CUST105801,0,0.3
CUST105802,0,0.32
CUST105803,0,0.2
CUST105804,0,0.2
CUST105805,1,0.27
CUST105806,0,0.32
CUST105807,1,0.2
CUST105808,0,0.3
CUST105809,0,0.2
CUST105810,0,0.12
CUST105811,0,0.2
CUST105812,0,0.42
CUST105813,0,0.22
CUST105814,0,0.24
CUST105815,0,0.32
CUST105816,0,0.35000000000000003
CUST105817,0,0.27
CUST105818,0,0.2
CUST105819,0,0.2
CUST105820,0,0.32
CUST105821,0,0.35000000000000003
CUST105822,1,0.42
CUST105823,1,0.22
CUST105824,0,0.12
CUST105825,0,0.27
CUST105826,1,0.32
CUST105827,0,0.42
CUST105828,0,0.12
CUST105829,0,0.2
CUST105830,0,0.27
CUST105831,1,0.32
CUST105832,0,0.12
CUST105833,0,0.49
CUST105834,1,0.5
CUST105835,0,0.2
CUST105836,0,0.42
CUST105837,0,0.57
CUST105838,0,0.12
CUST105839,0,0.42
CUST105840,0,0.2
CUST105841,0,0.2
CUST105842,1,0.7499999999999999
CUST105843,0,0.35000000000000003
CUST105844,0,0.2
CUST105845,0,0.2
CUST105846,0,0.2
CUST105847,0,0.3
CUST105848,0,0.2
CUST105849,0,0.12
CUST105850,0,0.2
CUST105851,0,0.42
CUST105852,1,0.7499999999999999
CUST105853,0,0.12
CUST105854,1,0.32
CUST105855,0,0.24
CUST105856,0,0.35000000000000003
CUST105857,0,0.2
CUST105858,1,0.2
CUST105859,0,0.2
CUST105860,0,0.2
CUST105861,0,0.35000000000000003
CUST105862,0,0.2
CUST105863,0,0.2
CUST105864,1,0.49
CUST105865,1,0.3
CUST105866,1,0.24
CUST105867,0,0.24
CUST105868,1,0.24
CUST105869,0,0.2
CUST105870,0,0.12
CUST105871,0,0.42
CUST105872,1,0.3
CUST105873,0,0.42
CUST105874,0,0.2
CUST105875,0,0.2
CUST105876,0,0.12
CUST105877,0,0.42
CUST105878,1,0.35000000000000003
CUST105879,0,0.12
CUST105880,0,0.2
CUST105881,1,0.2
CUST105882,1,0.42
CUST105883,0,0.12
CUST105884,1,0.6
CUST105885,0,0.2
CUST105886,1,0.3
CUST105887,0,0.2
CUST105888,1,0.6
CUST105889,0,0.2
CUST105890,1,0.2
CUST105891,1,0.2
CUST105892,0,0.27
CUST105893,1,0.32
CUST105894,1,0.52
CUST105895,0,0.24
CUST105896,1,0.3
CUST105897,0,0.37
CUST105898,0,0.32
CUST105899,0,0.2
CUST105900,0,0.32
CUST105901,0,0.2
CUST105902,0,0.33999999999999997
CUST105903,0,0.12
CUST105904,1,0.2
CUST105905,0,0.24
CUST105906,0,0.45
CUST105907,1,0.32
CUST105908,0,0.2
CUST105909,0,0.2
CUST105910,1,0.6499999999999999
CUST105911,0,0.42
CUST105912,0,0.45
CUST105913,0,0.12
CUST105914,0,0.24
CUST105915,0,0.2
CUST105916,0,0.27
CUST105917,0,0.12
CUST105918,0,0.12
CUST105919,0,0.37
CUST105920,0,0.2
CUST105921,1,0.39
CUST105922,0,0.2
CUST105923,0,0.12
CUST105924,0,0.2
CUST105925,1,0.35000000000000003
CUST105926,0,0.2
CUST105927,1,0.35000000000000003
CUST105928,0,0.2
CUST105929,1,0.3
CUST105930,0,0.2
CUST105931,0,0.24
CUST105932,0,0.22
CUST105933,0,0.32
CUST105934,1,0.35000000000000003
CUST105935,1,0.42
CUST105936,0,0.12
CUST105937,0,0.2
CUST105938,1,0.3
CUST105939,0,0.47000000000000003
CUST105940,0,0.2
CUST105941,0,0.22
CUST105942,1,0.52
CUST105943,0,0.12
CUST105944,0,0.2
CUST105945,0,0.35000000000000003
CUST105946,0,0.22
CUST105947,0,0.35000000000000003
CUST105948,0,0.37
CUST105949,1,0.35000000000000003
CUST105950,0,0.12
CUST105951,0,0.2
CUST105952,1,0.39
CUST105953,0,0.32
CUST105954,0,0.12
CUST105955,0,0.12
CUST105956,0,0.3
CUST105957,1,0.22
CUST105958,0,0.3
CUST105959,0,0.27
CUST105960,0,0.57
CUST105961,0,0.57
CUST105962,1,0.2
CUST105963,1,0.2
CUST105964,0,0.35000000000000003
CUST105965,0,0.12
CUST105966,0,0.32
CUST105967,0,0.6
CUST105968,0,0.39
CUST105969,0,0.12
CUST105970,0,0.2
CUST105971,0,0.32
CUST105972,0,0.2
CUST105973,1,0.12
CUST105974,0,0.37
CUST105975,1,0.27
CUST105976,0,0.2
CUST105977,0,0.32
CUST105978,0,0.24
CUST105979,1,0.2
CUST105980,0,0.2
CUST105981,0,0.2
CUST105982,0,0.12
CUST105983,0,0.42
CUST105984,0,0.35000000000000003
CUST105985,0,0.12
CUST105986,0,0.6499999999999999
CUST105987,0,0.39
CUST105988,1,0.39
CUST105989,1,0.3
CUST105990,0,0.2
CUST105991,0,0.24
CUST105992,0,0.3
CUST105993,0,0.3
CUST105994,0,0.2
CUST105995,0,0.12
CUST105996,0,0.12
CUST105997,0,0.5
CUST105998,0,0.12
CUST105999,1,0.2
CUST100125,0,0.3
CUST103552,0,0.32
CUST101373,0,0.12
