ticket_id,customer_id,ticket_date,issue_type,resolution_status
TKT10975,CUST101572,2025-03-07,Complaint - Poor Service,Resolved
TKT10976,CUST101573,2024-03-08,Account Closure Request,Resolved
TKT10977,CUST101573,2024-05-12,Loan Inquiry,Resolved
TKT10978,CUST101574,10 Jan 2025,Failed Transaction,Pending
TKT10979,CUST101576,22-02-2024,Complaint - Poor Service,Resolved
TKT10980,CUST101581,24-04-2025,KYC Query,Resolved
TKT10981,CUST101581,2025-06-30,Loan Inquiry,Resolved
TKT10982,CUST101581,26-07-2024,Complaint - Poor Service,
TKT10983,CUST101581,12-09-2024,Loan Inquiry,Resolved
TKT10984,CUST101581,30-08-2025,Loan Inquiry,Resolved
TKT10985,CUST101583,21 Apr 2025,App Login Issue,Unresolved
TKT10986,CUST101584,21 Jun 2024,Complaint - Poor Service,Resolved
TKT10987,CUST101584,2024-10-06,Account Closure Request,Resolved
TKT10988,CUST101586,2024-10-29,Loan Inquiry,Resolved
TKT10989,CUST101587,26 Mar 2025,Card Block Request,Pending
TKT10990,CUST101587,04 May 2025,App Login Issue,Unresolved
TKT10991,CUST101588,23-09-2024,app login issue,Pending
TKT10992,CUST101588,2025-07-10,Complaint - Poor Service,Resolved
TKT10993,CUST101589,25 Oct 2025,Account Closure Request,Resolved
TKT10994,CUST101589,27 Nov 2025,app login issue,Pending
TKT10995,CUST101590,05 Jul 2024,Loan Inquiry,
TKT10996,CUST101590,2025-05-01,Failed Transaction,Unresolved
TKT10997,CUST101590,29 Sep 2025,Loan Inquiry,Resolved
TKT10998,CUST101591,27-05-2024,Card Block Request,Resolved
TKT10999,CUST101591,28 Sep 2024,Card Block Request,Pending
TKT11000,CUST101593,2025-05-11,Complaint - Hidden Charges,Resolved
TKT11001,CUST101593,24 Nov 2025,Loan Inquiry,Resolved
TKT11002,CUST101593,27 Sep 2025,Failed Transaction,Resolved
TKT11003,CUST101594,2024-09-27,Complaint - Hidden Charges,Resolved
TKT11004,CUST101595,2024-03-22,Complaint - Hidden Charges,Resolved
TKT11005,CUST101595,06-04-2025,Complaint - Poor Service,Resolved
TKT11006,CUST101595,2024-11-25,Complaint - Poor Service,
TKT11007,CUST101596,07-06-2025,Complaint - Poor Service,Resolved
TKT11008,CUST101597,2024-08-04,Failed Transaction,Resolved
TKT11009,CUST101597,17 May 2025,Account Closure Request,Resolved
TKT11010,CUST101598,12-06-2025,Loan Inquiry,Resolved
TKT11011,CUST101603,26-11-2025,Account Closure Request,Resolved
TKT11012,CUST101603,01-03-2024,Complaint - Hidden Charges,Resolved
TKT11013,CUST101604,03-03-2024,Account Closure Request,Resolved
TKT11014,CUST101605,2024-01-17,Complaint - Poor Service,Resolved
TKT11015,CUST101606,2024-03-31,Complaint - Poor Service,Pending
TKT11016,CUST101606,2025-04-06,KYC Query,Resolved
TKT11017,CUST101606,10-11-2024,KYC Query,
TKT11018,CUST101608,07 Sep 2025,Account Closure Request,Resolved
TKT11019,CUST101608,19-03-2024,Failed Transaction,Resolved
TKT11020,CUST101608,2024-10-30,Complaint - Poor Service,
TKT11021,CUST101608,28 Jun 2024,App Login Issue,Unresolved
TKT11022,CUST101611,2025-11-07,Account Closure Request,Resolved
TKT11023,CUST101613,2024-11-04,Account Closure Request,Resolved
TKT11024,CUST101614,16-06-2025,Account Closure Request,Resolved
TKT11025,CUST101617,2024-05-28,Account Closure Request,
TKT11026,CUST101617,2025-01-27,Complaint - Poor Service,Resolved
TKT11027,CUST101618,2024-10-20,Account Closure Request,Resolved
TKT11028,CUST101618,2025-10-23,Complaint - Hidden Charges,Resolved
TKT11029,CUST101618,14 Jan 2025,KYC Query,Pending
TKT11030,CUST101618,09 Apr 2024,Account Closure Request,Unresolved
TKT11031,CUST101618,14-05-2025,Complaint - Hidden Charges,Pending
TKT11032,CUST101619,28 Nov 2025,Loan Inquiry,Unresolved
TKT11033,CUST101620,2024-02-10,KYC Query,Resolved
TKT11034,CUST101621,26-07-2024,Complaint - Hidden Charges,Resolved
TKT11035,CUST101622,2025-11-19,Complaint - Hidden Charges,Unresolved
TKT11036,CUST101622,2024-11-08,Complaint - Hidden Charges,Resolved
TKT11037,CUST101628,01-01-2024,Loan Inquiry,Resolved
TKT11038,CUST101629,29 Jun 2025,Loan Inquiry,Unresolved
TKT11039,CUST101633,2024-09-18,Failed Transaction,Pending
TKT11040,CUST101634,24-10-2025,KYC Query,Resolved
TKT11041,CUST101634,2025-02-02,Account Closure Request,Resolved
TKT11042,CUST101635,01-04-2025,app login issue,Resolved
TKT11043,CUST101635,2025-01-21,Complaint - Hidden Charges,
TKT11044,CUST101636,2024-03-03,Card Block Request,Resolved
TKT11045,CUST101636,20 Oct 2024,Failed transaction ,Resolved
TKT11046,CUST101636,10-03-2024,Account Closure Request,Resolved
TKT11047,CUST101637,2025-07-07,Account Closure Request,Unresolved
TKT11048,CUST101638,2024-09-09,Failed Transaction,Resolved
TKT11049,CUST101639,17 Jun 2024,Complaint - Hidden Charges,Resolved
TKT11050,CUST101639,25 Mar 2025,App Login Issue,Resolved
TKT11051,CUST101640,18 Mar 2025,Complaint - Hidden Charges,
TKT11052,CUST101640,05 Jul 2025,Complaint - Hidden Charges,Pending
TKT11053,CUST101644,02 Sep 2024,Loan Inquiry,Resolved
TKT11054,CUST101644,04-10-2024,app login issue,Resolved
TKT11055,CUST101646,15-09-2025,Failed transaction ,Resolved
TKT11056,CUST101647,06-07-2025,app login issue,Resolved
TKT11057,CUST101648,01 May 2025,Account Closure Request,Unresolved
TKT11058,CUST101650,17-05-2024,KYC Query,Unresolved
TKT11059,CUST101651,19 Oct 2025,Loan Inquiry,Unresolved
TKT11060,CUST101652,2025-05-05,KYC Query,Resolved
TKT11061,CUST101652,2025-09-17,app login issue,Resolved
TKT11062,CUST101652,2024-11-06,Complaint - Poor Service,Resolved
TKT11063,CUST101653,2024-06-12,Loan Inquiry,Unresolved
TKT11064,CUST101656,27-06-2024,Account Closure Request,Unresolved
TKT11065,CUST101656,03 Jan 2025,app login issue,
TKT11066,CUST101656,28 Apr 2025,Account Closure Request,Pending
TKT11067,CUST101659,14-11-2024,app login issue,Resolved
TKT11068,CUST101660,09-11-2025,app login issue,Resolved
TKT11069,CUST101664,11 Jul 2024,Account Closure Request,Resolved
TKT11070,CUST101665,18 Sep 2025,Loan Inquiry,Resolved
TKT11071,CUST101668,2024-10-27,Account Closure Request,Resolved
TKT11072,CUST101668,11-10-2024,app login issue,Resolved
TKT11073,CUST101670,2025-05-08,Complaint - Hidden Charges,Resolved
TKT11074,CUST101670,02-07-2025,Complaint - Poor Service,Resolved
TKT11075,CUST101672,22-06-2025,Complaint - Hidden Charges,Unresolved
TKT11076,CUST101675,2024-07-30,Card Block Request,Resolved
TKT11077,CUST101676,03 Jan 2025,app login issue,Resolved
TKT11078,CUST101677,21 Jan 2025,Account Closure Request,Pending
TKT11079,CUST101678,04 Mar 2024,Loan Inquiry,Pending
TKT11080,CUST101678,14-09-2024,Complaint - Poor Service,
TKT11081,CUST101678,07-02-2024,Complaint - Poor Service,
TKT11082,CUST101680,2025-06-24,KYC Query,Resolved
TKT11083,CUST101681,24-02-2024,KYC Query,Resolved
TKT11084,CUST101682,18-09-2024,Loan Inquiry,Pending
TKT11085,CUST101682,18-04-2024,Card Block Request,Pending
TKT11086,CUST101685,15 Mar 2025,Complaint - Hidden Charges,Resolved
TKT11087,CUST101685,26 Sep 2025,App Login Issue,Unresolved
TKT11088,CUST101685,08 Jan 2025,Loan Inquiry,Resolved
TKT11089,CUST101686,29-02-2024,Loan Inquiry,Resolved
TKT11090,CUST101687,2024-07-09,KYC Query,Resolved
TKT11091,CUST101687,23 May 2024,Card Block Request,Resolved
TKT11092,CUST101688,2025-01-28,Loan Inquiry,Unresolved
TKT11093,CUST101688,18-01-2024,Complaint - Poor Service,Pending
TKT11094,CUST101688,24 Dec 2024,KYC Query,Resolved
TKT11095,CUST101688,30 Dec 2024,app login issue,Unresolved
TKT11096,CUST101689,01-03-2025,Loan Inquiry,Resolved
TKT11097,CUST101690,22-08-2025,App Login Issue,Resolved
TKT11098,CUST101691,01-10-2024,Account Closure Request,Pending
TKT11099,CUST101692,05 May 2025,KYC Query,Resolved
TKT11100,CUST101693,08 May 2024,app login issue,Resolved
TKT11101,CUST101695,13 Oct 2024,Account Closure Request,Resolved
TKT11102,CUST101698,16-11-2024,Complaint - Hidden Charges,Unresolved
TKT11103,CUST101699,20 Aug 2024,Account Closure Request,Unresolved
TKT11104,CUST101700,12-03-2024,Failed transaction ,Resolved
TKT11105,CUST101702,20-03-2025,Failed Transaction,Resolved
TKT11106,CUST101702,26-11-2025,app login issue,Unresolved
TKT11107,CUST101703,22-03-2024,KYC Query,Resolved
TKT11108,CUST101704,05-08-2025,Card Block Request,Resolved
TKT11109,CUST101704,20-02-2024,App Login Issue,Unresolved
TKT11110,CUST101705,30 Apr 2024,Failed transaction ,Resolved
TKT11111,CUST101705,2024-09-24,Card Block Request,
TKT11112,CUST101706,2024-03-06,Complaint - Poor Service,Pending
TKT11113,CUST101706,17 Mar 2025,Complaint - Hidden Charges,Resolved
TKT11114,CUST101706,2025-02-23,app login issue,Resolved
TKT11115,CUST101707,2025-10-19,Complaint - Poor Service,Unresolved
TKT11116,CUST101708,2024-04-05,Loan Inquiry,Pending
TKT11117,CUST101709,2025-01-05,App Login Issue,Unresolved
TKT11118,CUST101711,02-02-2025,App Login Issue,Resolved
TKT11119,CUST101711,22-06-2024,Failed Transaction,Resolved
TKT11120,CUST101711,2024-01-31,Failed Transaction,Resolved
TKT11121,CUST101711,2025-01-16,Account Closure Request,Resolved
TKT11122,CUST101713,2025-11-29,KYC Query,Resolved
TKT11123,CUST101715,09 May 2024,App Login Issue,Pending
TKT11124,CUST101716,21 Oct 2025,App Login Issue,Resolved
TKT11125,CUST101717,09 Sep 2024,app login issue,Unresolved
TKT11126,CUST101718,24-06-2025,Complaint - Poor Service,Resolved
TKT11127,CUST101719,24-03-2025,Complaint - Hidden Charges,Resolved
TKT11128,CUST101720,03 May 2024,app login issue,Resolved
TKT11129,CUST101721,2024-09-09,Account Closure Request,
TKT11130,CUST101722,22 Jun 2025,KYC Query,Resolved
TKT11131,CUST101722,2024-03-12,Complaint - Poor Service,Pending
TKT11132,CUST101724,2025-06-22,Failed Transaction,Unresolved
TKT11133,CUST101725,17 Jan 2024,Card Block Request,Resolved
TKT11134,CUST101725,05 Sep 2024,app login issue,Resolved
TKT11135,CUST101725,2025-11-08,Complaint - Hidden Charges,Unresolved
TKT11136,CUST101725,10 Oct 2025,Complaint - Hidden Charges,Resolved
TKT11137,CUST101725,07-08-2024,Complaint - Hidden Charges,Resolved
TKT11138,CUST101727,10-02-2025,Complaint - Poor Service,Unresolved
TKT11139,CUST101729,19-07-2024,Failed Transaction,Resolved
TKT11140,CUST101730,24-09-2024,Complaint - Poor Service,Resolved
TKT11141,CUST101731,15 Jan 2024,App Login Issue,Resolved
TKT11142,CUST101731,15-09-2025,Complaint - Hidden Charges,Unresolved
TKT11143,CUST101731,2024-03-06,Failed Transaction,Pending
TKT11144,CUST101733,23 Sep 2025,Complaint - Poor Service,Unresolved
TKT11145,CUST101735,2025-04-27,app login issue,Resolved
TKT11146,CUST101735,14-06-2024,Account Closure Request,Resolved
TKT11147,CUST101736,2024-08-01,Account Closure Request,Resolved
TKT11148,CUST101738,04 Jan 2025,Failed Transaction,Resolved
TKT11149,CUST101738,20 Dec 2024,Complaint - Poor Service,Resolved
TKT11150,CUST101739,2024-07-29,Card Block Request,Resolved
TKT11151,CUST101739,17 Mar 2025,Failed Transaction,Unresolved
TKT11152,CUST101740,2025-06-20,Loan Inquiry,Pending
TKT11153,CUST101740,04 Jun 2025,Complaint - Hidden Charges,Resolved
TKT11154,CUST101740,03 Mar 2024,Complaint - Hidden Charges,Unresolved
TKT11155,CUST101741,2024-11-01,Complaint - Hidden Charges,
TKT11156,CUST101741,2024-08-19,KYC Query,Resolved
TKT11157,CUST101741,2024-04-01,Card Block Request,Resolved
TKT11158,CUST101742,2025-04-08,app login issue,Unresolved
TKT11159,CUST101742,04-08-2024,App Login Issue,Resolved
TKT11160,CUST101742,20 Feb 2025,app login issue,Resolved
TKT11161,CUST101742,08 Apr 2025,Account Closure Request,Pending
TKT11162,CUST101744,06-09-2024,App Login Issue,Resolved
TKT11163,CUST101744,23 Oct 2024,Complaint - Hidden Charges,Resolved
TKT11164,CUST101744,01 Nov 2024,Failed Transaction,Pending
TKT11165,CUST101745,2025-01-13,Account Closure Request,
TKT11166,CUST101745,12-08-2024,Failed transaction ,Unresolved
TKT11167,CUST101745,2025-05-09,App Login Issue,Unresolved
TKT11168,CUST101746,02-09-2024,Card Block Request,Resolved
TKT11169,CUST101747,29-12-2024,Complaint - Hidden Charges,Resolved
TKT11170,CUST101748,2025-01-25,Account Closure Request,Resolved
TKT11171,CUST101748,31-07-2025,Account Closure Request,Pending
TKT11172,CUST101748,06 Jan 2024,Loan Inquiry,Resolved
TKT11173,CUST101749,02-11-2024,Failed transaction ,Resolved
TKT11174,CUST101751,2024-07-26,Complaint - Hidden Charges,Pending
TKT11175,CUST101751,28-11-2024,Account Closure Request,Unresolved
TKT11176,CUST101752,2024-09-20,Complaint - Poor Service,Resolved
TKT11177,CUST101752,12-08-2025,app login issue,Resolved
TKT11178,CUST101752,29 Mar 2025,Failed transaction ,
TKT11179,CUST101754,24-06-2024,Loan Inquiry,Resolved
TKT11180,CUST101757,28 Oct 2024,Card Block Request,Resolved
TKT11181,CUST101757,23 Sep 2024,Loan Inquiry,Resolved
TKT11182,CUST101759,03 Apr 2024,Failed Transaction,
TKT11183,CUST101760,06-02-2024,app login issue,Resolved
TKT11184,CUST101761,07-06-2024,KYC Query,Pending
TKT11185,CUST101761,2025-06-25,Failed Transaction,Resolved
TKT11186,CUST101762,07 Nov 2025,Account Closure Request,Resolved
TKT11187,CUST101762,26-10-2025,App Login Issue,Resolved
TKT11188,CUST101763,2025-11-09,Complaint - Poor Service,Pending
TKT11189,CUST101763,2024-04-03,Account Closure Request,Pending
TKT11190,CUST101763,20-08-2024,Complaint - Hidden Charges,
TKT11191,CUST101763,15-04-2024,KYC Query,Pending
TKT11192,CUST101766,2024-11-21,Account Closure Request,
TKT11193,CUST101766,08-09-2024,app login issue,Pending
TKT11194,CUST101769,2025-06-03,Card Block Request,Resolved
TKT11195,CUST101770,08 Jan 2025,Complaint - Poor Service,Resolved
TKT11196,CUST101772,2025-08-30,Loan Inquiry,Resolved
TKT11197,CUST101772,2024-09-03,Complaint - Poor Service,Resolved
TKT11198,CUST101774,2025-07-31,KYC Query,Pending
TKT11199,CUST101778,13-11-2024,Account Closure Request,Resolved
TKT11200,CUST101778,09-12-2024,Loan Inquiry,Pending
TKT11201,CUST101778,08 Jul 2024,app login issue,Resolved
TKT11202,CUST101781,14-05-2025,Complaint - Hidden Charges,Resolved
TKT11203,CUST101782,26-08-2025,Complaint - Hidden Charges,Resolved
TKT11204,CUST101783,31 Oct 2024,app login issue,Resolved
TKT11205,CUST101785,05-07-2024,App Login Issue,Resolved
TKT11206,CUST101786,03 Apr 2025,Account Closure Request,Unresolved
TKT11207,CUST101793,16-10-2024,Failed Transaction,Unresolved
TKT11208,CUST101794,25 Aug 2025,App Login Issue,Pending
TKT11209,CUST101796,2025-08-05,Card Block Request,Pending
TKT11210,CUST101797,18 Jan 2025,Complaint - Poor Service,Resolved
TKT11211,CUST101798,2025-06-23,Failed transaction ,Resolved
TKT11212,CUST101799,07 Jun 2024,Card Block Request,Resolved
TKT11213,CUST101801,2025-04-12,Card Block Request,Resolved
TKT11214,CUST101801,21-05-2024,Failed transaction ,Resolved
TKT11215,CUST101801,2025-08-02,Complaint - Poor Service,
TKT11216,CUST101802,22-10-2024,Card Block Request,Resolved
TKT11217,CUST101802,27-09-2025,App Login Issue,Resolved
TKT11218,CUST101803,28 Mar 2025,Account Closure Request,Unresolved
TKT11219,CUST101804,26-02-2025,Card Block Request,Resolved
TKT11220,CUST101806,2025-01-12,Complaint - Poor Service,Resolved
TKT11221,CUST101807,2024-10-18,App Login Issue,Unresolved
TKT11222,CUST101808,03-03-2024,Loan Inquiry,Resolved
TKT11223,CUST101808,2025-08-06,app login issue,Resolved
TKT11224,CUST101811,2025-05-28,Complaint - Poor Service,Resolved
TKT11225,CUST101812,2025-10-28,app login issue,Unresolved
TKT11226,CUST101815,2025-05-26,Failed transaction ,Resolved
TKT11227,CUST101819,13 Mar 2025,Complaint - Poor Service,Resolved
TKT11228,CUST101819,21 Jul 2024,App Login Issue,Pending
TKT11229,CUST101820,22 Sep 2024,Complaint - Hidden Charges,Resolved
TKT11230,CUST101820,18 Jan 2025,Card Block Request,Resolved
TKT11231,CUST101820,03 Dec 2024,Complaint - Poor Service,Resolved
TKT11232,CUST101821,2025-07-28,Card Block Request,Resolved
TKT11233,CUST101823,11 Nov 2025,Complaint - Hidden Charges,
TKT11234,CUST101824,04-03-2024,Account Closure Request,Pending
TKT11235,CUST101827,09 Jul 2025,Card Block Request,Resolved
TKT11236,CUST101829,29-11-2025,app login issue,Pending
TKT11237,CUST101830,2024-11-17,Complaint - Poor Service,Resolved
TKT11238,CUST101830,13-03-2025,app login issue,Resolved
TKT11239,CUST101830,14-05-2024,Complaint - Hidden Charges,Resolved
TKT11240,CUST101831,2025-01-08,Failed Transaction,Resolved
TKT11241,CUST101831,10-07-2025,Loan Inquiry,Resolved
TKT11242,CUST101832,2025-02-16,Failed Transaction,Resolved
TKT11243,CUST101834,11-02-2024,Loan Inquiry,Unresolved
TKT11244,CUST101834,04 Nov 2025,Complaint - Poor Service,Resolved
TKT11245,CUST101835,2024-03-14,Account Closure Request,Resolved
TKT11246,CUST101838,23-07-2024,Card Block Request,Unresolved
TKT11247,CUST101839,2024-12-10,Card Block Request,Resolved
TKT11248,CUST101840,2024-02-22,Complaint - Poor Service,Resolved
TKT11249,CUST101840,30-03-2025,Failed Transaction,Resolved
TKT11250,CUST101840,2025-11-04,app login issue,Pending
TKT11251,CUST101842,14-08-2025,KYC Query,Resolved
TKT11252,CUST101844,2024-05-15,App Login Issue,Resolved
TKT11253,CUST101845,2024-06-22,Account Closure Request,Unresolved
TKT11254,CUST101845,2025-05-19,Complaint - Hidden Charges,Pending
TKT11255,CUST101846,22-07-2024,Loan Inquiry,Resolved
TKT11256,CUST101846,30 Sep 2024,Failed Transaction,
TKT11257,CUST101846,13 Jan 2025,Account Closure Request,Resolved
TKT11258,CUST101847,03 Sep 2024,Loan Inquiry,Pending
TKT11259,CUST101847,08 Feb 2024,Failed Transaction,Resolved
TKT11260,CUST101850,30 May 2025,App Login Issue,Resolved
TKT11261,CUST101851,2024-05-09,Complaint - Poor Service,Resolved
TKT11262,CUST101851,2024-09-21,app login issue,Resolved
TKT11263,CUST101851,11-12-2024,Account Closure Request,Resolved
TKT11264,CUST101852,29-03-2024,Failed transaction ,Resolved
TKT11265,CUST101853,12-08-2025,Complaint - Poor Service,Pending
TKT11266,CUST101853,2024-02-27,Complaint - Poor Service,Resolved
TKT11267,CUST101853,2025-03-25,Complaint - Hidden Charges,
TKT11268,CUST101853,2024-01-14,Complaint - Poor Service,Resolved
TKT11269,CUST101854,17-01-2024,Complaint - Poor Service,Resolved
TKT11270,CUST101854,20-03-2024,Failed transaction ,Resolved
TKT11271,CUST101854,25-12-2024,Complaint - Hidden Charges,Resolved
TKT11272,CUST101854,17-11-2024,Complaint - Hidden Charges,Resolved
TKT11273,CUST101856,2024-10-31,Account Closure Request,Resolved
TKT11274,CUST101857,20-05-2024,KYC Query,Unresolved
TKT11275,CUST101857,22 Nov 2025,Card Block Request,Resolved
TKT11276,CUST101858,20-10-2025,KYC Query,Resolved
TKT11277,CUST101858,29 Apr 2025,App Login Issue,Pending
TKT11278,CUST101859,2024-10-25,app login issue,Resolved
TKT11279,CUST101859,26 Mar 2024,Account Closure Request,Resolved
TKT11280,CUST101860,2024-12-03,Complaint - Hidden Charges,Unresolved
TKT11281,CUST101861,16 Nov 2025,Failed Transaction,Resolved
TKT11282,CUST101863,27-10-2024,app login issue,Pending
TKT11283,CUST101864,2025-01-18,app login issue,Pending
TKT11284,CUST101865,19-06-2024,Complaint - Poor Service,Resolved
TKT11285,CUST101868,23-07-2025,Card Block Request,Unresolved
TKT11286,CUST101869,28-09-2024,Loan Inquiry,Resolved
TKT11287,CUST101869,04-01-2024,Loan Inquiry,Resolved
TKT11288,CUST101869,16-10-2024,Complaint - Hidden Charges,Resolved
TKT11289,CUST101870,24 Jun 2024,app login issue,Resolved
TKT11290,CUST101870,2025-08-24,Failed Transaction,Resolved
TKT11291,CUST101872,17-02-2025,Account Closure Request,Resolved
TKT11292,CUST101877,04 Dec 2024,Failed Transaction,Resolved
TKT11293,CUST101878,09 May 2025,Complaint - Poor Service,Resolved
TKT11294,CUST101879,18-01-2024,Loan Inquiry,Resolved
TKT11295,CUST101880,08 Aug 2024,Failed transaction ,Resolved
TKT11296,CUST101881,2024-02-12,app login issue,Resolved
TKT11297,CUST101882,29 Feb 2024,Card Block Request,Resolved
TKT11298,CUST101882,2024-10-05,Failed Transaction,Resolved
TKT11299,CUST101882,2024-06-30,Card Block Request,Resolved
TKT11300,CUST101883,01-06-2024,Failed Transaction,Unresolved
TKT11301,CUST101884,13 Feb 2024,Complaint - Poor Service,Resolved
TKT11302,CUST101884,21 Jan 2025,App Login Issue,Resolved
TKT11303,CUST101884,06-07-2024,KYC Query,Resolved
TKT11304,CUST101885,2025-02-18,KYC Query,Unresolved
